VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
21988,2026,LAND ROVER,DEFENDER 110 MHEV,2026 LAND ROVER DEFENDER 110 SUV MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/DEFENDER 110 MHEV/2026 LAND ROVER DEFENDER 110 SUV MHEV 4WD.png
21989,2026,LAND ROVER,DEFENDER 130 MHEV,2026 LAND ROVER DEFENDER 130 SUV MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/DEFENDER 130 MHEV/2026 LAND ROVER DEFENDER 130 SUV MHEV 4WD.png
21987,2026,LAND ROVER,DEFENDER 90 MHEV,2026 LAND ROVER DEFENDER 90 SUV MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/DEFENDER 90 MHEV/2026 LAND ROVER DEFENDER 90 SUV MHEV 4WD.png
21986,2026,LAND ROVER,DISCOVERY MHEV,2026 LAND ROVER DISCOVERY SUV MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/DISCOVERY MHEV/2026 LAND ROVER DISCOVERY SUV MHEV 4WD.png
21985,2026,LAND ROVER,DISCOVERY SPORT MHEV,2026 LAND ROVER DISCOVERY SPORT SUV MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/DISCOVERY SPORT MHEV/2026 LAND ROVER DISCOVERY SPORT SUV MHEV 4WD.png
21990,2026,LAND ROVER,RANGE ROVER EVOQUE MHEV,2026 LAND ROVER RANGE ROVER EVOQUE SUV MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/RANGE ROVER EVOQUE MHEV/2026 LAND ROVER RANGE ROVER EVOQUE SUV MHEV 4WD.png
21995,2026,LAND ROVER,RANGE ROVER LWB BEV,2026 LAND ROVER RANGE ROVER LWB SUV BEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/RANGE ROVER LWB BEV/2026 LAND ROVER RANGE ROVER LWB SUV BEV 4WD.png
21993,2026,LAND ROVER,RANGE ROVER LWB PHEV/MHEV,2026 LAND ROVER RANGE ROVER LWB SUV PHEV/MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/RANGE ROVER LWB PHEV/MHEV/2026 LAND ROVER RANGE ROVER LWB SUV PHEV_MHEV 4WD.png
21996,2026,LAND ROVER,RANGE ROVER SPORT PHEV/MHEV,2026 LAND ROVER RANGE ROVER SPORT SUV PHEV/MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/RANGE ROVER SPORT PHEV/MHEV/2026 LAND ROVER RANGE ROVER SPORT SUV PHEV_MHEV 4WD.png
21994,2026,LAND ROVER,RANGE ROVER SWB BEV,2026 LAND ROVER RANGE ROVER SWB SUV BEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/RANGE ROVER SWB BEV/2026 LAND ROVER RANGE ROVER SWB SUV BEV 4WD.png
21992,2026,LAND ROVER,RANGE ROVER SWB PHEV/MHEV,2026 LAND ROVER RANGE ROVER SWB SUV PHEV/MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/RANGE ROVER SWB PHEV/MHEV/2026 LAND ROVER RANGE ROVER SWB SUV PHEV_MHEV 4WD.png
21991,2026,LAND ROVER,RANGE ROVER VELAR MHEV,2026 LAND ROVER RANGE ROVER VELAR SUV MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LAND ROVER/RANGE ROVER VELAR MHEV/2026 LAND ROVER RANGE ROVER VELAR SUV MHEV 4WD.png
21628,2026,LEXUS,GX 550,2026 LEXUS GX 550 SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,No,No,0,0,0,2026/LEXUS/GX 550/2026 LEXUS GX 550 SUV N_A AWD.png
21617,2026,LEXUS,IS 350,2026 LEXUS IS 350 4 DR N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/IS 350/2026 LEXUS IS 350 4 DR N_A RWD.png
21618,2026,LEXUS,IS 350,2026 LEXUS IS 350 4 DR N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/IS 350/2026 LEXUS IS 350 4 DR N_A AWD.png
21615,2026,LEXUS,LC 500,2026 LEXUS LC 500 2 DR N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LEXUS/LC 500/2026 LEXUS LC 500 2 DR N_A RWD.png
21616,2026,LEXUS,LC 500 CONVERTIBLE,2026 LEXUS LC 500 CONVERTIBLE C N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LEXUS/LC 500 CONVERTIBLE/2026 LEXUS LC 500 CONVERTIBLE C N_A RWD.png
21613,2026,LEXUS,LS 500,2026 LEXUS LS 500 4 DR N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LEXUS/LS 500/2026 LEXUS LS 500 4 DR N_A RWD.png
21614,2026,LEXUS,LS 500,2026 LEXUS LS 500 4 DR N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LEXUS/LS 500/2026 LEXUS LS 500 4 DR N_A AWD.png
21629,2026,LEXUS,LX 600,2026 LEXUS LX 600 SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LEXUS/LX 600/2026 LEXUS LX 600 SUV N_A AWD.png
21630,2026,LEXUS,LX 700H HEV,2026 LEXUS LX 700H SUV HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LEXUS/LX 700H HEV/2026 LEXUS LX 700H SUV HEV AWD.png
21624,2026,LEXUS,NX 350,2026 LEXUS NX 350 SUV N/A AWD,,Not Rated,4,4,4,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,No,No,0,0,0,2026/LEXUS/NX 350/2026 LEXUS NX 350 SUV N_A AWD.png
21625,2026,LEXUS,NX 350H HEV,2026 LEXUS NX 350H SUV HEV FWD,,Not Rated,4,4,4,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,No,No,0,0,0,2026/LEXUS/NX 350H HEV/2026 LEXUS NX 350H SUV HEV FWD.png
21626,2026,LEXUS,NX 350H HEV,2026 LEXUS NX 350H SUV HEV AWD,,Not Rated,4,4,4,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,No,No,0,0,0,2026/LEXUS/NX 350H HEV/2026 LEXUS NX 350H SUV HEV AWD.png
21627,2026,LEXUS,NX 450H+ PHEV,2026 LEXUS NX 450H+ SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LEXUS/NX 450H+ PHEV/2026 LEXUS NX 450H+ SUV PHEV AWD.png
21619,2026,LEXUS,RX 350,2026 LEXUS RX 350 SUV N/A FWD,,4,4,4,4,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/RX 350/2026 LEXUS RX 350 SUV N_A FWD.png
21620,2026,LEXUS,RX 350,2026 LEXUS RX 350 SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/RX 350/2026 LEXUS RX 350 SUV N_A AWD.png
21621,2026,LEXUS,RX 350H HEV,2026 LEXUS RX 350H SUV HEV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/RX 350H HEV/2026 LEXUS RX 350H SUV HEV AWD.png
21623,2026,LEXUS,RX 450H+ PHEV,2026 LEXUS RX 450H+ SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LEXUS/RX 450H+ PHEV/2026 LEXUS RX 450H+ SUV PHEV AWD.png
21622,2026,LEXUS,RX 500H HEV,2026 LEXUS RX 500H SUV HEV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/RX 500H HEV/2026 LEXUS RX 500H SUV HEV AWD.png
21633,2026,LEXUS,RZ 350E BEV,2026 LEXUS RZ 350E SUV BEV FWD,,Not Rated,5,5,5,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,4,Standard,No,No,0,0,0,2026/LEXUS/RZ 350E BEV/2026 LEXUS RZ 350E SUV BEV FWD.png
21634,2026,LEXUS,RZ 450E BEV,2026 LEXUS RZ 450E SUV BEV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.105,0,No Tip,4,Standard,No,No,0,0,0,2026/LEXUS/RZ 450E BEV/2026 LEXUS RZ 450E SUV BEV AWD.png
21635,2026,LEXUS,RZ 550E BEV,2026 LEXUS RZ 550E SUV BEV AWD,,Not Rated,5,5,5,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,4,Standard,No,No,0,0,0,2026/LEXUS/RZ 550E BEV/2026 LEXUS RZ 550E SUV BEV AWD.png
21636,2026,LEXUS,TX 350,2026 LEXUS TX 350 SUV N/A FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/TX 350/2026 LEXUS TX 350 SUV N_A FWD.png
21637,2026,LEXUS,TX 350,2026 LEXUS TX 350 SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/TX 350/2026 LEXUS TX 350 SUV N_A AWD.png
21638,2026,LEXUS,TX 500H HEV,2026 LEXUS TX 500H SUV HEV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/TX 500H HEV/2026 LEXUS TX 500H SUV HEV AWD.png
21639,2026,LEXUS,TX 550H+ PHEV,2026 LEXUS TX 550H+ SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LEXUS/TX 550H+ PHEV/2026 LEXUS TX 550H+ SUV PHEV AWD.png
21631,2026,LEXUS,UX 300H HEV,2026 LEXUS UX 300H 5 HB HEV FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.14,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/UX 300H HEV/2026 LEXUS UX 300H 5 HB HEV FWD.png
21632,2026,LEXUS,UX 300H HEV,2026 LEXUS UX 300H 5 HB HEV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.14,0,No Tip,5,Standard,No,No,0,0,0,2026/LEXUS/UX 300H HEV/2026 LEXUS UX 300H 5 HB HEV AWD.png
21443,2026,LINCOLN,AVIATOR GAS,2026 LINCOLN AVIATOR GAS SUV N/A RWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.147,0,No Tip,5,Standard,No,No,0,0,0,2026/LINCOLN/AVIATOR GAS/2026 LINCOLN AVIATOR GAS SUV N_A RWD.png
21444,2026,LINCOLN,AVIATOR GAS,2026 LINCOLN AVIATOR GAS SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.151,0,No Tip,5,Standard,No,No,0,0,0,2026/LINCOLN/AVIATOR GAS/2026 LINCOLN AVIATOR GAS SUV N_A AWD.png
21445,2026,LINCOLN,CORSAIR GAS,2026 LINCOLN CORSAIR GAS SUV N/A FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/LINCOLN/CORSAIR GAS/2026 LINCOLN CORSAIR GAS SUV N_A FWD.png
21446,2026,LINCOLN,CORSAIR GAS,2026 LINCOLN CORSAIR GAS SUV N/A AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/LINCOLN/CORSAIR GAS/2026 LINCOLN CORSAIR GAS SUV N_A AWD.png
21447,2026,LINCOLN,CORSAIR PHEV PHEV,2026 LINCOLN CORSAIR PHEV SUV PHEV AWD,,Not Rated,4,4,5,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,No,No,0,0,0,2026/LINCOLN/CORSAIR PHEV PHEV/2026 LINCOLN CORSAIR PHEV SUV PHEV AWD.png
21448,2026,LINCOLN,NAUTILUS,2026 LINCOLN NAUTILUS SUV N/A AWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/LINCOLN/NAUTILUS/2026 LINCOLN NAUTILUS SUV N_A AWD.png
21449,2026,LINCOLN,NAUTILUS FHEV HEV,2026 LINCOLN NAUTILUS FHEV SUV HEV AWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/LINCOLN/NAUTILUS FHEV HEV/2026 LINCOLN NAUTILUS FHEV SUV HEV AWD.png
21450,2026,LINCOLN,NAVIGATOR,2026 LINCOLN NAVIGATOR SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.204,0,No Tip,5,Standard,No,No,0,0,0,2026/LINCOLN/NAVIGATOR/2026 LINCOLN NAVIGATOR SUV N_A 4WD.png
21451,2026,LINCOLN,NAVIGATOR L,2026 LINCOLN NAVIGATOR L SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.204,0,No Tip,5,Standard,No,No,0,0,0,2026/LINCOLN/NAVIGATOR L/2026 LINCOLN NAVIGATOR L SUV N_A 4WD.png
21105,2026,LUCID,AIR BEV,2026 LUCID AIR 4 DR BEV RWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.052,0,No Tip,5,Standard,No,No,0,0,0,2026/LUCID/AIR BEV/2026 LUCID AIR 4 DR BEV RWD.png
21106,2026,LUCID,AIR BEV,2026 LUCID AIR 4 DR BEV AWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.052,0,No Tip,5,Standard,No,No,0,0,0,2026/LUCID/AIR BEV/2026 LUCID AIR 4 DR BEV AWD.png
21107,2026,LUCID,GRAVITY BEV,2026 LUCID GRAVITY SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/LUCID/GRAVITY BEV/2026 LUCID GRAVITY SUV BEV AWD.png
21112,2026,MAZDA,CX-30,2026 MAZDA CX-30 SUV N/A AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.147,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/CX-30/2026 MAZDA CX-30 SUV N_A AWD.png
21114,2026,MAZDA,CX-50,2026 MAZDA CX-50 SUV N/A AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0,0, ,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/CX-50/2026 MAZDA CX-50 SUV N_A AWD.png
21115,2026,MAZDA,CX-50 HEV,2026 MAZDA CX-50 SUV HEV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0,0, ,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/CX-50 HEV/2026 MAZDA CX-50 SUV HEV AWD.png
21119,2026,MAZDA,CX-70 MHEV,2026 MAZDA CX-70 SUV MHEV AWD,,5,4,4,4,Not Rated,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/CX-70 MHEV/2026 MAZDA CX-70 SUV MHEV AWD.png
21118,2026,MAZDA,CX-70 PHEV,2026 MAZDA CX-70 SUV PHEV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.127,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/CX-70 PHEV/2026 MAZDA CX-70 SUV PHEV AWD.png
21117,2026,MAZDA,CX-90 MHEV,2026 MAZDA CX-90 SUV MHEV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/CX-90 MHEV/2026 MAZDA CX-90 SUV MHEV AWD.png
21116,2026,MAZDA,CX-90 PHEV,2026 MAZDA CX-90 SUV PHEV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.127,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/CX-90 PHEV/2026 MAZDA CX-90 SUV PHEV AWD.png
21110,2026,MAZDA,MAZDA3 HATCHBACK,2026 MAZDA MAZDA3 HATCHBACK 5 HB N/A FWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.101,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/MAZDA3 HATCHBACK/2026 MAZDA MAZDA3 HATCHBACK 5 HB N_A FWD.png
21111,2026,MAZDA,MAZDA3 HATCHBACK,2026 MAZDA MAZDA3 HATCHBACK 5 HB N/A AWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.101,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/MAZDA3 HATCHBACK/2026 MAZDA MAZDA3 HATCHBACK 5 HB N_A AWD.png
21108,2026,MAZDA,MAZDA3 SEDAN,2026 MAZDA MAZDA3 SEDAN 4 DR N/A FWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.101,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/MAZDA3 SEDAN/2026 MAZDA MAZDA3 SEDAN 4 DR N_A FWD.png
21109,2026,MAZDA,MAZDA3 SEDAN,2026 MAZDA MAZDA3 SEDAN 4 DR N/A AWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.101,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/MAZDA/MAZDA3 SEDAN/2026 MAZDA MAZDA3 SEDAN 4 DR N_A AWD.png
21113,2026,MAZDA,MX-5,2026 MAZDA MX-5 C N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/MAZDA/MX-5/2026 MAZDA MX-5 C N_A RWD.png
21090,2026,MERCEDES-BENZ,2500 SPRINTER PASSENGER VAN (12-PASSENGER),2026 MERCEDES-BENZ 2500 SPRINTER PASSENGER VAN (12-PASSENGER) PV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,1,Not Rated,0.924,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/2500 SPRINTER PASSENGER VAN (12-PASSENGER)/2026 MERCEDES-BENZ 2500 SPRINTER PASSENGER VAN (12-PASSENGER) PV N_A AWD.png
21091,2026,MERCEDES-BENZ,2500 SPRINTER PASSENGER VAN (12-PASSENGER),2026 MERCEDES-BENZ 2500 SPRINTER PASSENGER VAN (12-PASSENGER) PV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,1,Not Rated,0.99,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/2500 SPRINTER PASSENGER VAN (12-PASSENGER)/2026 MERCEDES-BENZ 2500 SPRINTER PASSENGER VAN (12-PASSENGER) PV N_A RWD.png
21092,2026,MERCEDES-BENZ,2500 SPRINTER PASSENGER VAN (15-PASSENGER),2026 MERCEDES-BENZ 2500 SPRINTER PASSENGER VAN (15-PASSENGER) PV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,1,Not Rated,0.99,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/2500 SPRINTER PASSENGER VAN (15-PASSENGER)/2026 MERCEDES-BENZ 2500 SPRINTER PASSENGER VAN (15-PASSENGER) PV N_A RWD.png
22000,2026,MERCEDES-BENZ,C-CLASS,2026 MERCEDES-BENZ C-CLASS 4 DR N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/C-CLASS/2026 MERCEDES-BENZ C-CLASS 4 DR N_A AWD.png
22001,2026,MERCEDES-BENZ,C-CLASS,2026 MERCEDES-BENZ C-CLASS 4 DR N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/C-CLASS/2026 MERCEDES-BENZ C-CLASS 4 DR N_A RWD.png
22002,2026,MERCEDES-BENZ,C-CLASS PHEV PHEV,2026 MERCEDES-BENZ C-CLASS PHEV 4 DR PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/C-CLASS PHEV PHEV/2026 MERCEDES-BENZ C-CLASS PHEV 4 DR PHEV AWD.png
22003,2026,MERCEDES-BENZ,E-CLASS,2026 MERCEDES-BENZ E-CLASS 4 DR N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/E-CLASS/2026 MERCEDES-BENZ E-CLASS 4 DR N_A RWD.png
22004,2026,MERCEDES-BENZ,E-CLASS,2026 MERCEDES-BENZ E-CLASS 4 DR N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/E-CLASS/2026 MERCEDES-BENZ E-CLASS 4 DR N_A AWD.png
22005,2026,MERCEDES-BENZ,E-CLASS PHEV PHEV,2026 MERCEDES-BENZ E-CLASS PHEV 4 DR PHEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/E-CLASS PHEV PHEV/2026 MERCEDES-BENZ E-CLASS PHEV 4 DR PHEV RWD.png
22006,2026,MERCEDES-BENZ,E-CLASS WAGON,2026 MERCEDES-BENZ E-CLASS WAGON SW N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/E-CLASS WAGON/2026 MERCEDES-BENZ E-CLASS WAGON SW N_A AWD.png
22007,2026,MERCEDES-BENZ,E-CLASS WAGON PHEV PHEV,2026 MERCEDES-BENZ E-CLASS WAGON PHEV SW PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/MERCEDES-BENZ/E-CLASS WAGON PHEV PHEV/2026 MERCEDES-BENZ E-CLASS WAGON PHEV SW PHEV AWD.png
